crid,investigator_id
1058287,309
1058300,191
1058302,333
1058308,83
1058311,291
1058313,702
1058317,1059
1058323,1132
1058324,1021
1058332,499
1058333,31
1058336,196
1058342,981
1058346,1298
1058347,1260
1058348,1116
1058353,83
1058360,702
1058366,1298
1058369,902
1058372,448
1058374,543
1058378,378
1058379,1298
1058381,1152
1058390,1298
1058392,578
1058397,1439
1058398,316
1058404,447
1058418,1138
1058423,1381
1058424,993
1058426,1091
1058428,1052
1058429,1091
1058437,333
1058439,743
1058446,83
1058448,760
1058452,419
1058456,690
1058457,685
1058460,943
1058465,1455
1058468,1277
1058470,9
1058476,702
1058478,1467
1058480,378
1058484,1170
1058499,300
1058504,981
1058522,333
1058523,378
1058529,702
1058542,1260
1058545,570
1058547,948
1058550,562
1058555,629
1058559,378
1058561,611
1058564,1298
1058565,567
1058566,1298
1058574,1251
1058576,702
1058580,502
1058581,576
1058583,1298
1058584,1170
1058587,362
1058589,1374
1058590,1379
1058591,702
1058601,9
1058608,305
1058613,578
1058621,791
1058622,1298
1058628,1468
1058636,91
1058639,112
1058642,423
1058644,771
1058647,1298
1058649,702
1058651,711
1058652,309
1058667,543
1058668,1298
1058672,356
1058679,309
1058684,409
1058685,1124
1058692,791
1058693,583
1058695,1298
1058698,702
1058699,767
1058705,791
1058706,552
1058709,690
1058710,567
1058711,300
1058712,1340
1058720,499
1058723,1091
1058731,309
1058732,996
1058746,309
1058754,1298
1058765,1298
1058766,583
1058769,185
1058777,576
1058795,702
1058796,926
1058797,83
1058798,909
1058801,1157
1058803,404
1058810,721
1058814,
1058820,949
1058826,118
1058827,697
1058830,586
1058831,802
1058848,35
1058856,656
1058860,702
1058866,133
1058867,583
1058872,256
1058874,926
1058876,1298
1058877,1298
1058880,616
1058883,702
1058884,702
1058886,811
1058897,1493
1058903,1260
1058907,1298
1058910,702
1058914,1080
1058916,9
1058918,1326
1058925,1308
1058928,1298
1058933,
1058937,702
1058938,520
1058939,702
1058944,702
1058947,36
1058949,309
1058954,81
1058956,1298
1058958,844
1058960,83
1058964,702
1058965,1124
1058967,702
1058975,158
1058991,309
1058995,702
1058997,419
1059000,309
1059011,1298
1059013,304
1059018,704
1059021,173
1059024,1493
1059029,1462
1059035,760
1059046,1493
1059048,576
1059051,702
1059057,1053
1059062,619
1059067,309
1059075,538
1059076,881
1059079,1298
1059081,1091
1059087,1298
1059088,347
1059089,309
1059094,913
1059095,1091
1059101,309
1059105,535
1059108,1468
1059111,1372
1059112,702
1059116,173
1059118,1298
1059123,1449
1059125,9
1059127,1298
1059129,914
1059139,9
1059140,447
1059142,378
1059143,409
1059145,656
1059151,1493
1059155,1455
1059158,196
1059161,378
1059163,197
1059178,496
1059179,737
1059183,1381
1059184,965
1059185,378
1059188,1091
1059192,155
1059195,133
1059202,567
1059205,45
1059211,702
1059222,378
1059225,686
1059228,251
1059231,1298
1059238,1298
1059240,690
1059244,572
1059252,926
1059255,309
1059257,1298
1059258,1431
1059260,1298
1059266,771
1059271,126
1059280,690
1059282,1091
1059283,543
1059291,417
1059292,1276
1059293,9
1059303,1066
1059308,319
1059314,731
1059318,1495
1059319,702
1059322,1298
1059328,118
1059338,309
1059350,309
1059351,1298
1059353,27
1059363,112
1059366,489
1059375,920
1059376,499
1059377,316
1059378,309
1059383,940
1059386,309
1059388,1260
1059389,1080
1059395,419
1059398,1
1059405,1124
1059407,24
1059408,419
1059417,948
1059420,583
1059425,1455
1059428,603
1059434,870
1059435,1298
1059438,1370
1059443,45
1059454,1052
1059455,576
1059456,208
1059457,697
1059464,1206
1059469,711
1059476,1185
1059479,1298
1059480,726
1059492,191
1059495,567
1059507,1479
1059508,641
1059523,138
1059527,1170
1059534,1452
1059535,1260
1059538,576
1059540,839
1059542,1138
1059543,45
1059544,223
1059547,1149
1059555,1091
1059561,316
1059564,1260
1059565,1499
1059566,309
1059571,1298
1059573,1021
1059575,378
1059579,499
1059586,49
1059590,1403
1059591,561
1059596,702
1059604,1124
1059606,583
1059607,702
1059608,1292
1059619,107
1059621,1292
1059623,702
1059624,1297
1059625,584
1059626,753
1059629,1279
1059630,702
1059632,702
1059636,1138
1059638,1014
1059640,1170
1059641,1170
1059647,309
1059648,608
1059650,578
1059653,702
1059656,1297
1059661,853
1059666,702
1059668,1381
1059671,702
1059678,419
1059680,106
1059691,702
1059697,175
1059706,1118
1059709,954
1059716,702
1059724,291
1059727,1170
1059732,585
1059740,309
1059742,578
1059743,1455
1059745,1326
1059750,309
1059757,1170
1059758,24
1059762,36
1059767,1298
1059769,1215
1059771,1298
1059772,583
1059775,574
1059776,1307
1059791,228
1059795,613
1059799,1260
1059801,1304
1059812,1298
1059818,1298
1059822,316
1059832,576
1059833,309
1059834,583
1059838,378
1059839,1298
1059842,1298
1059843,448
1059846,1170
1059861,31
1059863,378
1059870,378
1059876,156
1059878,196
1059889,1091
1059890,565
1059891,702
1059901,1260
1059903,773
1059904,657
1059906,1124
1059913,702
1059930,1156
1059931,1298
1059933,561
1059937,378
1059938,702
1059940,1138
1059945,9
1059947,1152
1059952,1298
1059958,1260
1059961,622
1059962,409
1059963,135
1059964,499
1059967,709
1059980,500
1059982,378
1059984,1270
1059993,3
1059994,552
1059997,916
1059998,702
1060005,1298
1060006,1260
1060020,1326
1060023,990
1060025,702
1060027,394
1060047,1149
1060050,1091
1060052,72
1060065,378
1060070,702
1060075,702
1060076,1426
1060082,1279
1060088,1493
1060090,1493
1060095,456
1060100,419
1060104,106
1060105,1147
1060115,1298
1060116,143
1060118,760
1060119,1298
1060122,1298
1060123,309
1060125,309
1060127,1179
1060131,702
1060138,722
1060146,1386
1060147,950
1060149,493
1060153,552
1060161,1253
1060165,83
1060166,306
1060169,563
1060172,143
1060176,780
1060182,83
1060187,1402
1060189,1493
1060193,1298
1060195,1298
1060198,1326
1060200,1298
1060201,1260
1060205,1260
1060208,333
1060209,1325
1060214,1298
1060215,208
1060231,83
1060242,1170
1060249,948
1060262,45
1060267,24
1060276,853
1060289,1087
1060294,437
1060297,552
1060299,1326
1060301,156
1060303,309
1060317,852
1060325,1298
1060329,635
1060333,702
1060339,353
1060341,309
1060358,1298
1060359,419
1060374,237
1060394,359
1060400,1474
1060402,316
1060406,1378
1060414,839
1060421,778
1060424,1240
1060426,1200
1060428,1439
1060436,702
1060448,702
1060455,291
1060462,293
1060468,916
1060470,702
1060471,378
1060473,1298
1060478,1378
1060483,1450
1060486,637
1060495,1298
1060498,1468
1060499,1170
1060500,378
1060502,1370
1060505,1156
1060506,1355
1060507,1260
1060511,1260
1060514,1080
1060521,1298
1060525,969
1060526,1298
1060528,948
1060529,1298
1060539,657
1060542,1298
1060545,133
1060551,567
1060565,619
1060569,730
1060570,133
1060572,1138
1060581,702
1060584,137
1060586,300
1060587,1158
1060602,304
1060604,1116
1060607,319
1060611,702
1060614,702
1060621,1298
1060627,1277
1060638,425
1060643,1298
1060645,88
1060648,459
1060651,8
1060653,583
1060657,316
1060658,578
1060660,1138
1060661,82
1060665,760
1060675,323
1060676,648
1060681,552
1060682,349
1060684,49
1060687,910
1060698,1470
1060715,702
1060739,952
1060793,1378
1060836,106
1060839,887
1060860,1260
1060884,1279
1060885,791
1060904,1490
1060913,1138
1060953,1260
1060989,760
1061198,316
1061359,246
1061371,874
1061425,977
1061579,583
1061625,702
1061891,1260
1061917,1378
1061993,960
1062011,316
1062366,1279
1062947,1260
1063018,1260
1063044,1298
1063140,297
1063904,9
1064248,702
1064715,1398
1064725,702
1064776,489
1065152,143
1065387,702
1066216,394
1066925,702
1066995,567
1067085,83
1067404,1472
1067649,948
1068970,143
1069777,632
1070868,975
1071396,940
1072470,
1072609,1472
1073477,
1073780,
1060702,196
1060730,1490
1060733,1150
1060736,1052
1060744,1493
1060748,583
1060753,836
1060756,567
1060759,1342
1060760,1272
1060763,1260
1060764,1260
1060766,234
1060772,237
1060782,1408
1060785,1481
1060796,743
1060798,1493
1060804,143
1060806,112
1060813,404
1060816,920
1060827,1329
1060830,213
1060846,1026
1060864,960
1060866,106
1060868,1182
1060869,1298
1060889,1338
1060895,702
1060898,702
1060907,1260
1060909,702
1060925,1298
1060926,81
1060927,1298
1060932,488
1060937,489
1060948,378
1060954,1456
1060958,972
1060959,1292
1060966,1490
1060985,1298
1060987,133
1060988,447
1060996,1430
1061000,333
1061006,1368
1061010,702
1061015,1
1061019,637
1061027,1251
1061036,1
1061038,1260
1061051,1490
1061056,1298
1061058,1417
1061067,378
1061068,12
1061069,1493
1061070,697
1061074,356
1061082,847
1061087,1298
1061088,1170
1061094,793
1061100,309
1061110,1298
1061115,1149
1061117,1490
1061119,702
1061121,1298
1061122,657
1061131,576
1061138,613
1061141,24
1061144,1298
1061145,1260
1061154,1260
1061158,1260
1061161,960
1061168,833
1061170,702
1061172,1156
1061173,1298
1061195,899
1061200,1298
1061201,1391
1061206,1298
1061207,583
1061208,472
1061214,45
1061217,1260
1061220,31
1061232,1170
1061237,378
1061242,501
1061245,1260
1061268,149
1061270,315
1061274,894
1061276,948
1061278,227
1061282,71
1061288,1298
1061290,1059
1061299,702
1061304,552
1061319,1310
1061321,1349
1061322,1298
1061323,948
1061335,1260
1061339,378
1061340,1298
1061352,333
1061356,1152
1061357,1138
1061363,1260
1061367,1105
1061372,1156
1061373,6
1061374,456
1061375,420
1061388,1088
1061392,1018
1061400,1206
1061401,315
1061403,658
1061404,658
1061409,1472
1061410,83
1061412,324
1061414,1409
1061422,1298
1061436,833
1061438,213
1061439,633
1061440,213
1061448,347
1061451,1378
1061461,1493
1061467,304
1061473,1182
1061474,1260
1061476,1493
1061480,657
1061484,1179
1061485,12
1061486,319
1061491,377
1061493,1137
1061501,1374
1061502,833
1061505,489
1061506,1298
1061510,481
1061517,49
1061527,12
1061532,1260
1061534,531
1061536,305
1061537,702
1061539,1091
1061548,1260
1061549,1137
1061550,1298
1061555,948
1061556,702
1061562,699
1061563,36
1061568,1493
1061574,1403
1061575,12
1061583,1052
1061599,1317
1061601,1426
1061612,147
1061619,1298
1061623,744
1061624,1156
1061627,697
1061635,106
1061651,1260
1061656,356
1061657,779
1061659,1298
1061664,1216
1061666,472
1061669,572
1061672,409
1061676,106
1061679,1298
1061680,798
1061692,24
1061699,607
1061713,1298
1061714,1298
1061718,702
1061723,702
1061738,447
1061739,567
1061740,1118
1061748,702
1061753,1336
1061755,8
1061756,833
1061758,1052
1061759,689
1061763,642
1061766,1091
1061769,932
1061770,356
1061773,556
1061784,231
1061785,754
1061786,754
1061787,419
1061789,1298
1061790,702
1061792,1310
1061798,509
1061805,1050
1061806,945
1061807,1298
1061810,1326
1061823,489
1061831,818
1061836,435
1061838,1260
1061843,1185
1061855,378
1061856,1298
1061858,619
1061860,378
1061862,1260
1061869,702
1061872,1298
1061874,1499
1061876,83
1061878,1260
1061882,24
1061887,702
1061892,1298
1061893,702
1061895,583
1061896,702
1061899,760
1061904,
1061910,1266
1061913,9
1061914,1440
1061915,1440
1061923,744
1061924,849
1061926,446
1061927,567
1061928,540
1061931,1260
1061933,891
1061938,96
1061940,863
1061949,208
1061952,1298
1061954,1216
1061957,1260
1061963,702
1061964,891
1061965,594
1061969,1240
1061971,803
1061972,143
1061974,1150
1061980,702
1061986,196
1061995,1410
1062000,702
1062006,984
1062007,1298
1062017,1298
1062018,702
1062020,637
1062021,1260
1062025,447
1062032,1378
1062039,1298
1062041,430
1062043,999
1062048,1499
1062050,1481
1062054,702
1062057,583
1062060,1298
1062061,378
1062066,498
1062075,309
1062076,1158
1062078,702
1062081,702
1062082,695
1062086,702
1062087,1260
1062093,133
1062095,1216
1062097,1170
1062098,1298
1062100,926
1062101,18
1062111,1410
1062116,702
1062120,596
1062124,576
1062127,702
1062130,702
1062134,702
1062135,309
1062146,1178
1062147,1374
1062149,702
1062156,118
1062157,702
1062159,583
1062167,702
1062168,702
1062173,251
1062175,702
1062182,572
1062195,1402
1062196,702
1062198,319
1062199,1298
1062201,841
1062202,1359
1062203,702
1062205,1298
1062207,969
1062215,897
1062222,1260
1062242,1216
1062248,582
1062251,1402
1062253,1052
1062254,613
1062255,1137
1062264,83
1062272,1424
1062285,1138
1062289,645
1062299,702
1062311,1260
1062316,489
1062318,1468
1062324,228
1062326,657
1062351,960
1062352,1260
1062354,760
1062361,9
1062378,1440
1062379,1307
1062380,1439
1062382,321
1062385,319
1062387,1260
1062392,833
1062403,1298
1062405,175
1062406,55
1062407,1008
1062425,1119
1062427,1298
1062437,88
1062444,231
1062445,696
1062446,702
1062447,1138
1062452,1344
1062454,326
1062463,222
1062468,702
1062472,1298
1062482,702
1062483,702
1062484,447
1062485,1403
1062486,465
1062487,1298
1062490,378
1062493,1037
1062497,297
1062499,1257
1062502,1260
1062503,1137
1062507,1080
1062512,1368
1062514,702
1062516,490
1062521,1370
1062532,639
1062535,84
1062539,702
1062542,613
1062543,1298
1062550,969
1062552,1260
1062553,1340
1062557,1260
1062560,456
1062563,1493
1062568,359
1062572,324
1062581,251
1062586,316
1062595,1176
1062600,596
1062604,143
1062606,378
1062613,415
1062618,583
1062624,1298
1062635,1170
1062636,637
1062639,1170
1062640,460
1062644,297
1062646,419
1062647,841
1062651,432
1062657,543
1062658,1170
1062663,191
1062664,926
1062674,857
1062676,309
1062680,841
1062685,1490
1062688,1170
1062691,1452
1062695,1170
1062698,447
1062704,309
1062710,44
1062715,1451
1062718,702
1062721,986
1062723,757
1062730,998
1062734,309
1062736,690
1062741,1493
1062742,1235
1062747,791
1062748,552
1062749,1298
1062750,378
1062756,12
1062758,106
1062759,9
1062760,690
1062762,543
1062764,309
1062769,309
1062770,1170
1062772,583
1062774,10
1062777,726
1062779,702
1062783,1298
1062784,1260
1062800,1472
1062811,1170
1062813,309
1062814,702
1062816,1427
1062820,9
1062828,610
1062835,1310
1062841,572
1062842,359
1062844,1298
1062848,655
1062849,1298
1062852,1298
1062854,583
1062856,284
1062858,106
1062864,552
1062874,332
1062875,1298
1062891,1404
1062898,106
1062901,
1062911,1216
1062915,36
1062916,1260
1062918,83
1062925,1260
1062941,1260
1062944,1091
1062945,304
1062961,1091
1062964,1188
1062967,1455
1062968,1279
1062973,827
1062979,9
1062983,578
1062996,143
1062998,285
1063000,1138
1063002,645
1063005,583
1063016,508
1063020,1260
1063022,1493
1063024,1298
1063025,1310
1063038,12
1063042,760
1063057,106
1063063,499
1063064,9
1063066,702
1063071,1298
1063077,499
1063080,309
1063084,1260
1063085,1170
1063088,231
1063092,1274
1063096,702
1063100,1170
1063101,125
1063102,572
1063105,1493
1063116,1170
1063120,841
1063123,562
1063132,1059
1063136,763
1063137,106
1063139,489
1063146,702
1063150,1260
1063152,578
1063155,1260
1063156,319
1063163,143
1063166,1326
1063167,209
1063169,472
1063171,1298
1063173,582
1063176,134
1063193,1298
1063197,24
1063203,213
1063204,106
1063206,552
1063208,1298
1063210,704
1063212,1326
1063217,1170
1063231,1336
1063239,760
1063244,1067
1063246,499
1063249,83
1063251,1378
1063252,1493
1063253,1475
1063262,54
1063271,889
1063297,1170
1063300,1170
1063312,1260
1063317,1260
1063320,1449
1063328,378
1063330,24
1063334,572
1063336,1170
1063339,1417
1063340,1170
1063350,24
1063352,9
1063354,672
1063356,1440
1063359,608
1063360,1462
1063364,1472
1063375,1
1063386,9
1063390,1008
1063400,1004
1063406,378
1063410,798
1063411,499
1063414,1170
1063421,36
1063448,948
1063454,760
1063456,1361
1063462,1378
1063463,231
1063471,1317
1063473,987
1063490,543
1063496,1473
1063498,208
1063499,300
1063507,1298
1063514,1298
1063516,1298
1063518,543
1063519,1317
1063520,1329
1063528,1298
1063531,1455
1063532,333
1063539,948
1063540,1279
1063541,833
1063542,578
1063550,12
1063553,143
1063561,1310
1063565,1260
1063566,301
1063568,939
1063569,1187
1063572,319
1063575,1170
1063580,702
1063596,1260
1063598,378
1063618,378
1063643,12
1063644,1260
1063653,1472
1063660,851
1063664,378
1063667,1091
1063670,705
1063674,940
1063675,12
1063676,833
1063677,1493
1063681,833
1063682,69
1063683,1278
1063692,572
1063697,1276
1063702,1086
1063703,787
1063706,1298
1063709,702
1063712,136
1063717,1091
1063725,702
1063730,1490
1063731,1317
1063732,472
1063736,552
1063739,1435
1063741,1138
1063751,1059
1063752,489
1063753,1403
1063755,578
1063756,472
1063764,578
1063765,702
1063770,1260
1063773,309
1063775,702
1063777,24
1063781,576
1063785,298
1063788,319
1063790,1170
1063794,1455
1063806,637
1063812,1298
1063816,143
1063820,960
1063823,1374
1063826,1030
1063828,489
1063831,1439
1063834,251
1063836,437
1063842,12
1063849,1326
1063856,9
1063857,9
1063858,1472
1063860,760
1063864,1091
1063867,940
1063868,1170
1063869,1170
1063871,1052
1063880,498
1063881,309
1063882,1307
1063883,702
1063885,1187
1063890,378
1063893,1365
1063896,309
1063905,1170
1063906,1406
1063910,309
1063927,309
1063931,869
1063934,578
1063937,633
1063939,618
1063943,633
1063954,309
1063961,297
1063969,196
1063970,378
1063973,1150
1063976,1260
1063981,899
1063986,1260
1063990,319
1063991,1490
1063992,1326
1063996,378
1063999,293
1064001,378
1064005,702
1064008,1156
1064009,562
1064014,949
1064021,960
1064022,378
1064025,1170
1064029,1170
1064030,926
1064037,1073
1064045,657
1064046,207
1064052,1298
1064054,309
1064055,1431
1064057,1170
1064058,1150
1064066,926
1064070,309
1064081,437
1064088,1170
1064090,1170
1064091,208
1064097,940
1064098,833
1064099,1317
1064110,1170
1064112,1170
1064114,193
1064116,702
1064117,378
1064125,613
1064134,1170
1064135,1170
1064143,1339
1064144,1170
1064149,583
1064156,1170
1064163,567
1064167,791
1064171,1326
1064178,309
1064180,378
1064193,309
1064195,1150
1064200,8
1064208,920
1064211,294
1064212,1170
1064214,1445
1064217,231
1064221,1051
1064222,1163
1064225,378
1064226,309
1064234,1298
1064237,994
1064254,702
1064258,1412
1064259,702
1064261,
1064268,83
1064272,22
1064274,862
1064276,1298
1064277,330
1064279,807
1064280,563
1064282,1091
1064283,1021
1064284,1260
1064287,1005
1064291,1378
1064294,1084
1064306,743
1064309,985
1064312,1493
1064315,1260
1064318,456
1064320,1237
1064323,543
1064330,1154
1064333,1298
1064334,
1064339,1260
1064343,31
1064345,1051
1064350,702
1064362,1411
1064365,1260
1064366,1386
1064368,1493
1064371,702
1064372,1260
1064376,702
1064377,1260
1064399,1298
1064403,1298
1064412,1464
1064416,940
1064421,657
1064426,702
1064428,378
1064431,578
1064438,940
1064442,702
1064444,86
1064450,447
1064453,1417
1064460,833
1064463,1298
1064469,567
1064478,702
1064481,1298
1064482,58
1064484,1298
1064493,9
1064494,9
1064498,1342
1064499,1455
1064500,208
1064502,613
1064508,164
1064512,1140
1064514,1298
1064516,702
1064517,106
1064519,556
1064521,702
1064522,86
1064523,760
1064530,679
1064533,203
1064541,633
1064545,12
1064548,1109
1064549,1052
1064551,1260
1064553,472
1064555,1018
1064566,147
1064567,1298
1064571,1260
1064572,792
1064578,12
1064585,572
1064594,633
1064599,378
1064602,1091
1064609,1260
1064611,1310
1064629,1298
1064632,798
1064639,1150
1064642,81
1064645,1260
1064652,1298
1064655,1260
1064672,1260
1064680,540
1064690,853
1064693,572
1064695,1298
1064697,1317
1064699,1298
1064707,1298
1064711,83
1064713,9
1064716,499
1064718,498
1064719,1455
1064724,1505
1064732,347
1064746,1417
1064750,333
1064752,543
1064758,329
1064760,15
1064767,463
1064769,143
1064770,505
1064774,1472
1064775,562
1064783,1091
1064785,657
1064795,378
1064796,950
1064810,992
1064813,1260
1064814,9
1064838,608
1064840,633
1064843,1408
1064849,1298
1064860,1378
1064865,1298
1064866,1317
1064868,1326
1064870,1260
1064882,378
1064885,1279
1064886,1213
1064888,305
1064889,472
1064897,49
1064898,300
1064913,12
1064914,36
1064934,1260
1064954,143
1064992,1326
1065008,1217
1065022,833
1065095,562
1065161,314
1065196,948
1065239,1402
1065280,552
1065286,702
1065392,1213
1065452,611
1065543,1298
1065552,1310
1065570,300
1065709,1493
1065891,319
1065894,319
1065941,702
1066088,133
1066148,999
1066204,309
1066424,24
1066571,472
1067233,702
1067555,1310
1067890,702
1067898,633
1068175,1260
1068994,1298
1069694,702
1070031,1081
1071236,734
1072226,987
1072315,1378
1073034,1326
1073633,702
1074103,
10639955,
14062218,
106451911,
1064909,841
1064919,1137
1064927,1493
1064937,1156
1064952,1326
1064953,297
1064972,1260
1064975,1170
1064985,500
1064994,1298
1064997,1379
1064998,1260
1064999,613
1065000,1440
1065003,1496
1065005,688
1065006,1050
1065010,702
1065011,1349
1065014,702
1065015,309
1065025,1253
1065028,1493
1065029,597
1065034,1170
1065035,1138
1065036,1260
1065046,1449
1065048,417
1065049,1440
1065054,1170
1065066,472
1065068,106
1065070,1493
1065073,798
1065075,1170
1065077,1472
1065084,1325
1065094,849
1065108,552
1065109,506
1065114,1326
1065117,645
1065118,1326
1065128,657
1065131,9
1065151,143
1065155,575
1065158,552
1065166,1310
1065169,81
1065176,1268
1065181,1326
1065185,552
1065190,1260
1065199,868
1065200,83
1065202,564
1065206,378
1065210,778
1065211,378
1065214,1505
1065217,552
1065225,404
1065226,552
1065230,1455
1065231,552
1065233,143
1065241,760
1065242,922
1065244,552
1065248,672
1065254,437
1065270,513
1065275,1260
1065278,1132
1065283,164
1065284,425
1065297,1170
1065300,1170
1065301,251
1065303,26
1065308,1326
1065309,1298
1065320,1419
1065321,1329
1065324,1298
1065328,626
1065329,9
1065334,419
1065339,897
1065345,543
1065349,940
1065361,133
1065362,1150
1065369,578
1065372,702
1065376,987
1065380,1298
1065385,572
1065386,1343
1065388,1298
1065400,1374
1065405,354
1065408,1298
1065412,613
1065415,1439
1065418,1304
1065426,567
1065429,1260
1065438,1412
1065440,657
1065441,378
1065443,319
1065444,333
1065458,543
1065476,1455
1065497,1260
1065498,191
1065509,
1065514,1298
1065516,1260
1065520,760
1065537,841
1065538,860
1065539,1268
1065540,1260
1065542,1378
1065544,12
1065553,1391
1065558,791
1065561,1298
1065563,948
1065573,1260
1065586,702
1065587,744
1065595,1260
1065598,535
1065599,404
1065601,1260
1065602,1182
1065603,969
1065616,269
1065621,1298
1065625,1298
1065627,472
1065630,578
1065632,255
1065640,1298
1065643,702
1065644,1344
1065645,1163
1065654,309
1065658,633
1065659,702
1065666,950
1065669,1462
1065675,1179
1065684,886
1065685,1101
1065686,1138
1065705,543
1065733,1298
1065736,12
1065737,1326
1065738,920
1065751,1458
1065766,1260
1065770,81
1065771,207
1065777,1260
1065783,81
1065784,492
1065788,1260
1065805,207
1065807,31
1065811,1298
1065813,1118
1065814,1268
1065815,543
1065819,309
1065821,1431
1065823,9
1065831,578
1065833,1138
1065838,143
1065841,300
1065844,1279
1065850,191
1065851,1298
1065856,543
1065862,1170
1065863,1440
1065867,1149
1065886,791
1065889,333
1065893,562
1065903,629
1065911,207
1065927,578
1065930,1298
1065933,1298
1065934,1260
1065935,1374
1065936,930
1065940,83
1065956,1170
1065958,1326
1065959,926
1065963,419
1065969,702
1065976,1310
1065978,985
1065980,1455
1065982,1407
1065991,1493
1065996,1170
1066001,502
1066002,1170
1066005,472
1066011,1170
1066013,744
1066014,472
1066016,1170
1066017,1298
1066018,489
1066019,323
1066022,1170
1066043,378
1066046,106
1066049,12
1066051,447
1066054,472
1066061,1378
1066077,702
1066086,1170
1066087,83
1066093,309
1066095,160
1066097,562
1066098,1170
1066100,596
1066102,1260
1066113,472
1066117,337
1066118,309
1066120,10
1066127,771
1066136,376
1066160,961
1066162,1170
1066163,1170
1066166,783
1066167,1379
1066176,1365
1066177,1170
1066180,1149
1066181,447
1066186,309
1066200,378
1066201,1170
1066210,1141
1066211,1170
1066212,1439
1066223,45
1066232,12
1066243,1170
1066246,309
1066249,935
1066256,1491
1066262,1326
1066276,143
1066277,297
1066293,1326
1066295,1305
1066298,106
1066303,543
1066308,914
1066310,1260
1066311,378
1066319,743
1066324,1021
1066325,778
1066328,138
1066347,1150
1066357,578
1066358,448
1066375,1170
1066377,493
1066382,926
1066392,1213
1066394,833
1066396,702
1066397,404
1066400,1170
1066401,1170
1066407,552
1066414,1439
1066416,1296
1066419,378
1066420,1423
1066433,1170
1066434,702
1066440,869
1066442,760
1066455,948
1066456,1474
1066462,447
1066468,54
1066469,616
1066473,1170
1066489,1493
1066496,427
1066499,465
1066505,1260
1066512,315
1066515,1137
1066517,1037
1066524,81
1066528,1260
1066529,567
1066533,563
1066537,977
1066538,702
1066548,9
1066551,1336
1066557,851
1066565,1298
1066569,1260
1066572,1052
1066574,83
1066578,489
1066580,1260
1066590,1260
1066591,702
1066596,948
1066597,891
1066599,1330
1066605,1298
1066610,791
1066611,340
1066612,133
1066614,404
1066616,1284
1066617,562
1066629,702
1066638,1493
1066646,778
1066647,250
1066649,1170
1066654,637
1066657,1170
1066660,778
1066662,1036
1066663,1170
1066669,543
1066675,702
1066686,1472
1066690,309
1066691,36
1066692,702
1066693,988
1066694,655
1066695,702
1066697,12
1066708,309
1066709,255
1066714,378
1066724,1298
1066727,309
1066739,1409
1066741,1493
1066750,702
1066757,309
1066762,1496
1066770,992
1066772,1170
1066774,1018
1066777,143
1066787,309
1066788,356
1066800,1260
1066804,1298
1066807,224
1066811,702
1066812,702
1066813,1326
1066814,897
1066815,1
1066818,1298
1066824,398
1066828,702
1066842,1260
1066846,1189
1066847,1149
1066853,1317
1066856,702
1066858,702
1066861,594
1066869,702
1066877,309
1066886,309
1066893,702
1066894,885
1066900,471
1066903,1298
1066907,378
1066910,997
1066911,1298
1066917,1170
1066918,702
1066921,994
1066924,562
1066936,702
1066937,309
1066947,1170
1066948,1417
1066949,987
1066951,309
1066967,1260
1066969,948
1066974,880
1066975,1238
1066981,798
1066982,1260
1066987,9
1066992,1298
1067008,432
1067009,58
1067015,1326
1067016,583
1067030,1170
1067032,884
1067035,1170
1067036,1481
1067039,333
1067046,1260
1067053,1170
1067055,1170
1067056,937
1067058,1455
1067069,1396
1067070,472
1067074,833
1067079,1317
1067082,578
1067087,378
1067095,432
1067099,1021
1067102,191
1067106,940
1067107,950
1067111,309
1067112,9
1067115,1260
1067124,527
1067130,1378
1067131,1170
1067134,1379
1067135,1326
1067140,940
1067141,633
1067155,1326
1067159,1260
1067166,1109
1067168,
1067170,472
1067171,702
1067174,1298
1067177,1260
1067178,702
1067179,378
1067189,434
1067191,702
1067200,702
1067203,690
1067204,987
1067209,499
1067211,1298
1067216,833
1067219,702
1067220,1236
1067224,849
1067244,702
1067248,1052
1067250,1260
1067251,1490
1067252,760
1067266,1064
1067269,300
1067273,319
1067280,81
1067290,1456
1067293,1406
1067297,54
1067308,1298
1067311,1260
1067323,106
1067326,472
1067332,1298
1067336,681
1067347,1217
1067354,378
1067355,1326
1067357,841
1067362,1481
1067366,378
1067375,702
1067379,12
1067380,472
1067381,690
1067384,948
1067385,702
1067389,426
1067393,1365
1067396,81
1067400,9
1067401,309
1067405,378
1067406,143
1067407,1149
1067410,960
1067414,1429
1067416,472
1067421,472
1067423,702
1067428,309
1067430,702
1067431,36
1067441,1298
1067452,343
1067456,702
1067460,1170
1067461,1170
1067467,309
1067480,58
1067482,940
1067485,702
1067486,1321
1067487,562
1067488,1326
1067492,1326
1067495,
1067496,702
1067499,356
1067500,833
1067502,1368
1067515,1460
1067522,745
1067527,1170
1067530,1170
1067531,1170
1067542,702
1067544,1170
1067549,1349
1067550,1493
1067552,378
1067553,961
1067559,987
1067565,472
1067567,1149
1067574,83
1067576,702
1067579,
1067581,616
1067587,926
1067589,1317
1067591,24
1067592,562
1067593,798
1067597,9
1067598,562
1067610,1176
1067619,790
1067621,702
1067630,1
1067631,968
1067634,446
1067635,656
1067643,1170
1067650,141
1067653,71
1067658,88
1067660,309
1067663,894
1067667,309
1067670,309
1067678,143
1067679,717
1067680,841
1067684,601
1067685,1170
1067687,45
1067688,771
1067692,1170
